M-G362 CSV Log File created by Python,Log Duration (sec): 10.000,Press CTRL-C to exit early,,,,,,,
Creation Date:,2017-02-02 16:21:01.747000,,,,,,,,,
Scaled 32-bit Data,SF_GYRO=+0.0050/2^16 dps/lsb,SF_ACCL=+0.125/2^16 mg/lsb,SF_TEMP=+0.0042725/2^16 degC/lsb,,,,,,
Sample No.,Gx[dps],Gy[dps],Gz[dps],Ax[mG],Ay[mG],Az[mG],Ts[deg.C],Counter[dec],Error
000009114,+0.127661,+0.096032,+0.136996,-172.353403,+891.772289,+430.862114,+34.463588,34011,,1486081270.937000
000009115,+0.137861,+0.101182,+0.137192,-172.584782,+893.398443,+430.182631,+34.459315,34058,,1486081270.938000
000009116,+0.112344,+0.050562,+0.126161,-173.059818,+893.403770,+428.559889,+34.463588,34105,,1486081270.938000
000009117,+0.148416,+0.015805,+0.075486,-171.324455,+891.782122,+427.844009,+34.455043,34152,,1486081270.938000
000009118,+0.112404,+0.091089,+0.085917,-171.559120,+891.316301,+427.839499,+34.463588,34198,,1486081270.938000
000009119,+0.091490,+0.201700,+0.132498,-170.744423,+889.340857,+428.978233,+34.463588,34245,,1486081270.938000
000009120,+0.106897,+0.186621,+0.147800,-170.273594,+889.915989,+429.678064,+34.463588,34292,,1486081270.939000
000009121,+0.107149,+0.136401,+0.096471,-171.081717,+890.843725,+430.153345,+34.463588,34339,,1486081270.939000
000009122,+0.060870,+0.131001,+0.095788,-171.193111,+891.305433,+430.737997,+34.463588,34386,,1486081270.939000
000009123,+0.107089,+0.151489,+0.106788,-170.146286,+891.765463,+430.622952,+34.463588,34433,,1486081270.939000
000009124,+0.081477,+0.110983,+0.095864,-171.306580,+893.624363,+430.064192,+34.463588,34480,,1486081270.939000
000009125,+0.097211,+0.030619,+0.044439,-173.752394,+892.011419,+430.056932,+34.463588,34527,,1486081270.939000
000009126,+0.138319,+0.000814,+0.024375,-173.881319,+888.890635,+429.332985,+34.455043,34573,,1486081270.939000
000009127,+0.189746,+0.061481,+0.066333,-172.727772,+887.029758,+428.962481,+34.467860,34620,,1486081270.940000
000009128,+0.097130,+0.086124,+0.039920,-173.075041,+887.612087,+428.853521,+34.463588,34667,,1486081270.940000
000009129,+0.045722,+0.065667,+0.018691,-173.298117,+888.537580,+429.907299,+34.459315,34714,,1486081270.940000
000009130,+0.030241,+0.030087,+0.053694,-174.218672,+891.435654,+430.053476,+34.459315,34761,,1486081270.940000
000009131,+0.050828,+0.009911,+0.084256,-173.981754,+892.822506,+430.181278,+34.463588,34808,,1486081270.940000
000009132,+0.066228,+0.045381,+0.074662,-174.569168,+892.595978,+429.253117,+34.463588,34855,,1486081270.940000
000009133,+0.112565,+0.045804,+0.060048,-175.507711,+893.416039,+427.407984,+34.463588,34902,,1486081270.940000
000009134,+0.122793,-0.004754,+0.105412,-175.163153,+892.953142,+426.938559,+34.463588,34948,,1486081270.941000
000009135,+0.086568,+0.019946,+0.161075,-175.403931,+891.798546,+426.116554,+34.463588,34995,,1486081270.941000
000009136,+0.070974,+0.060184,+0.166360,-172.616957,+888.660271,+427.122465,+34.459315,35042,,1486081270.941000
000009137,+0.060830,+0.060166,+0.145889,-170.524405,+888.883003,+427.117363,+34.463588,35089,,1486081270.941000
000009138,+0.096927,+0.080795,+0.105931,-170.857201,+892.123415,+428.192789,+34.463588,35136,,1486081270.941000
000009139,+0.086686,+0.111111,+0.075608,-172.231285,+895.596729,+429.969707,+34.463588,35183,,1486081270.941000
000009140,+0.066117,+0.146348,+0.055358,-174.197279,+897.569988,+430.690523,+34.463588,35230,,1486081270.942000
000009141,+0.050771,+0.191844,+0.004791,-174.782612,+895.718245,+430.907003,+34.463588,35277,,1486081270.942000
000009142,+0.092061,+0.172003,-0.005019,-172.933952,+892.584049,+430.639181,+34.467860,35323,,1486081270.942000
000009143,+0.107630,+0.157144,-0.040534,-172.703209,+890.148134,+431.543493,+34.467860,35370,,1486081270.942000
000009144,+0.076613,+0.101208,+0.014385,-173.628895,+890.034893,+432.241808,+34.463588,35417,,1486081270.942000
000009145,+0.055928,+0.090785,+0.054655,-172.111242,+889.213991,+433.737091,+34.463588,35464,,1486081270.942000
000009146,+0.035366,+0.075473,+0.059302,-171.755611,+888.280893,+435.351061,+34.463588,35511,,1486081270.943000
000009147,+0.035311,+0.060231,+0.084557,-171.517948,+889.553234,+435.594223,+34.463588,35558,,1486081270.943000
000009148,+0.040550,+0.040046,+0.089500,-172.792807,+892.569729,+434.814280,+34.467860,35605,,1486081270.943000
000009149,-0.005613,-0.010569,+0.052789,-174.074121,+893.157576,+434.012438,+34.463588,35652,,1486081270.943000
000009150,+0.025195,-0.050585,+0.042646,-174.314091,+891.542337,+433.418974,+34.455043,35698,,1486081270.943000
000009151,+0.071515,+0.010223,+0.048965,-174.556021,+891.660599,+431.912088,+34.463588,35745,,1486081270.943000
000009152,+0.158805,+0.035984,+0.080905,-173.875553,+888.999586,+430.377018,+34.463588,35792,,1486081270.943000
000009153,+0.117327,+0.060628,+0.146665,-173.533012,+888.191723,+429.672825,+34.459315,35839,,1486081270.944000
000009154,+0.117444,+0.040562,+0.121052,-172.946638,+888.998850,+430.142479,+34.459315,35886,,1486081270.944000
000009155,+0.097013,+0.050575,+0.095461,-172.366203,+890.735411,+429.228540,+34.463588,35933,,1486081270.944000
000009156,+0.097115,+0.020377,+0.079909,-174.344650,+893.643660,+427.406370,+34.463588,35980,,1486081270.944000
000009157,+0.163950,+0.056380,+0.045612,-175.742203,+894.463913,+426.491096,+34.459315,36027,,1486081270.944000
000009158,+0.158740,+0.121978,+0.030962,-174.931313,+894.926676,+425.796881,+34.459315,36073,,1486081270.944000
000009159,+0.153642,+0.121868,+0.041051,-173.541372,+892.950638,+426.005377,+34.463588,36120,,1486081270.945000
000009160,+0.225525,+0.107093,+0.087616,-173.550365,+891.795624,+425.066631,+34.463588,36167,,1486081270.945000
000009161,+0.158588,+0.131753,+0.097122,-173.668680,+890.173132,+425.515739,+34.463588,36214,,1486081270.945000
000009162,+0.158766,+0.111639,+0.076587,-172.033464,+889.233171,+427.357054,+34.467860,36261,,1486081270.946000
000009163,+0.107323,+0.086208,+0.045147,-171.202396,+891.080528,+429.228476,+34.459315,36308,,1486081270.946000
000009164,+0.061052,+0.111023,+0.049848,-172.008844,+892.005417,+430.051254,+34.463588,36355,,1486081270.947000
000009165,+0.066322,+0.075843,+0.029233,-173.162216,+893.396435,+430.879974,+34.463588,36402,,1486081270.947000
000009166,+0.066536,+0.055909,-0.026870,-174.206619,+893.747080,+431.002626,+34.463588,36448,,1486081270.947000
000009167,+0.127876,+0.106565,+0.040550,-174.684654,+891.089821,+430.051729,+34.459315,36495,,1486081270.947000
000009168,+0.066168,+0.070579,+0.079999,-174.577124,+888.540291,+429.911003,+34.463588,36542,,1486081270.947000
000009169,+0.076451,+0.060412,+0.110523,-172.951597,+888.069761,+429.900898,+34.467860,36589,,1486081270.947000
000009170,+0.086729,+0.030276,+0.105279,-175.732574,+890.396486,+430.164143,+34.463588,36636,,1486081270.948000
000009171,+0.091760,+0.075667,+0.115973,-175.377638,+891.783850,+430.524000,+34.463588,36683,,1486081270.948000
000009172,+0.076254,+0.100724,+0.126182,-173.165678,+891.774315,+431.096735,+34.463588,36730,,1486081270.948000
000009173,+0.035105,+0.105588,+0.100267,-173.277704,+893.282326,+430.995712,+34.459315,36777,,1486081270.948000
000009174,+0.086498,+0.111121,+0.085779,-175.482685,+895.493946,+430.444080,+34.455043,36823,,1486081270.948000
000009175,+0.086760,+0.040430,+0.090136,-175.835663,+895.493704,+429.864368,+34.463588,36870,,1486081270.948000
000009176,+0.092096,+0.005338,+0.049195,-175.261398,+893.639513,+429.613121,+34.463588,36917,,1486081270.949000
000009177,+0.117748,+0.050953,+0.044925,-173.411987,+890.854820,+429.233036,+34.463588,36964,,1486081271.049000
000009178,+0.138135,+0.066160,+0.070772,-170.851954,+888.874289,+430.598520,+34.459315,37011,,1486081271.050000
000009179,+0.066045,+0.131084,+0.085695,-171.190344,+891.071880,+431.315752,+34.463588,37058,,1486081271.050000
000009180,+0.050684,+0.110834,+0.075116,-171.413130,+891.763288,+432.598867,+34.463588,37105,,1486081271.050000
000009181,+0.050797,+0.121097,+0.034565,-170.592205,+893.032469,+433.188095,+34.463588,37152,,1486081271.050000
000009182,+0.076608,+0.106388,-0.010969,-169.429436,+893.030157,+433.184769,+34.459315,37198,,1486081271.050000
000009183,+0.066364,+0.035584,+0.013583,-171.644854,+892.113596,+432.487356,+34.459315,37245,,1486081271.051000
000009184,+0.061224,+0.040473,+0.033887,-173.622667,+892.351488,+432.147549,+34.463588,37292,,1486081271.051000
000009185,+0.071367,+0.020135,+0.089721,-172.464794,+891.073959,+432.015829,+34.463588,37339,,1486081271.051000
000009186,+0.138144,+0.030650,+0.111063,-170.494997,+889.446587,+431.762213,+34.463588,37386,,1486081271.051000
000009187,+0.138007,+0.020616,+0.110969,-172.469524,+890.848423,+431.202679,+34.455043,37433,,1486081271.051000
000009188,+0.127877,+0.065988,+0.085872,-172.928360,+890.842779,+432.363125,+34.463588,37480,,1486081271.052000
000009189,+0.076479,+0.065636,+0.075007,-172.223673,+891.880354,+433.066544,+34.463588,37527,,1486081271.052000
000009190,+0.055969,+0.030170,+0.074368,-173.622322,+892.699306,+432.034824,+34.463588,37573,,1486081271.052000
000009191,+0.066202,+0.060513,+0.074815,-175.491106,+892.942741,+430.419258,+34.463588,37620,,1486081271.052000
000009192,+0.132850,+0.091209,+0.101447,-175.510765,+892.027613,+427.511393,+34.459315,37667,,1486081271.053000
000009193,+0.189348,+0.106710,+0.117618,-174.715097,+889.946800,+425.517435,+34.459315,37714,,1486081271.053000
000009194,+0.209931,+0.061249,+0.163170,-174.136396,+888.320219,+425.963814,+34.463588,37761,,1486081271.053000
000009195,+0.189267,+0.106600,+0.143027,-172.739073,+887.387917,+426.762936,+34.459315,37808,,1486081271.053000
000009196,+0.225116,+0.121970,+0.158921,-172.037792,+888.313303,+426.885803,+34.455043,37855,,1486081271.053000
000009197,+0.266513,+0.122366,+0.128984,-171.681236,+890.043947,+427.479971,+34.463588,37902,,1486081271.053000
000009198,+0.215105,+0.137167,+0.113191,-172.721487,+892.248333,+427.388033,+34.463588,37948,,1486081271.054000
000009199,+0.179387,+0.111863,+0.061622,-172.948483,+893.752209,+427.634424,+34.467860,37995,,1486081271.054000
000009200,+0.158666,+0.126934,+0.051340,-173.061489,+892.478590,+428.667641,+34.459315,38042,,1486081271.054000
000009201,+0.153759,+0.126951,+0.025853,-173.650055,+891.436853,+428.078909,+34.467860,38089,,1486081271.054000
000009202,+0.112502,+0.121687,+0.015085,-171.333855,+888.769361,+427.815300,+34.459315,38136,,1486081271.054000
000009203,+0.045624,+0.100794,+0.054617,-170.857891,+889.339710,+429.442553,+34.463588,38183,,1486081271.054000
000009204,+0.071303,+0.065553,+0.085100,-171.538363,+891.536709,+431.205248,+34.463588,38230,,1486081271.055000
000009205,+0.066177,+0.121150,+0.050021,-171.992929,+892.924553,+432.263668,+34.463588,38277,,1486081271.055000
000009206,+0.102310,+0.111493,+0.014838,-171.754576,+893.732492,+432.850443,+34.463588,38323,,1486081271.055000
000009207,+0.066576,+0.096277,-0.036628,-173.844820,+896.404743,+431.953903,+34.467860,38370,,1486081271.055000
000009208,-0.000406,+0.060601,-0.053131,-174.316513,+895.371815,+431.135120,+34.455043,38417,,1486081271.055000
000009209,+0.020076,+0.010079,+0.002536,-173.861599,+892.011713,+431.102098,+34.455043,38464,,1486081271.055000
000009210,-0.010987,+0.014621,+0.063146,-173.868864,+890.739733,+430.510221,+34.455043,38511,,1486081271.056000
000009211,+0.030233,+0.029813,+0.104503,-174.111197,+889.928274,+429.458124,+34.467860,38558,,1486081271.056000
000009212,+0.091796,+0.111107,+0.085841,-174.461578,+890.628345,+428.770327,+34.463588,38605,,1486081271.056000
000009213,+0.117485,+0.070821,+0.116273,-174.336348,+892.246973,+429.481071,+34.463588,38652,,1486081271.056000
000009214,+0.112366,+0.010145,+0.140997,-173.625090,+893.628885,+431.115631,+34.463588,38698,,1486081271.056000
000009215,+0.107370,+0.010303,+0.095192,-174.551868,+894.442371,+431.242252,+34.463588,38745,,1486081271.056000
000009216,+0.102198,+0.101230,+0.055389,-174.094187,+893.864811,+430.307423,+34.463588,38792,,1486081271.057000
000009217,+0.091808,+0.141458,+0.065822,-172.941505,+892.706188,+429.248903,+34.463588,38839,,1486081271.057000
000009218,+0.107148,+0.111252,+0.086056,-172.018475,+891.200687,+428.768269,+34.459315,38886,,1486081271.057000
000009219,+0.137951,+0.131507,+0.117168,-172.022682,+888.997051,+429.211107,+34.463588,38933,,1486081271.057000
000009220,+0.178970,+0.156934,+0.143394,-171.437347,+889.456747,+429.677504,+34.463588,38980,,1486081271.057000
000009221,+0.179063,+0.131780,+0.127893,-171.896759,+890.383284,+430.151649,+34.463588,39027,,1486081271.057000
000009222,+0.148428,+0.131713,+0.081733,-170.145996,+890.371342,+431.421350,+34.467860,39073,,1486081271.057000
000009223,+0.117692,+0.101437,+0.035273,-170.598778,+891.992109,+432.598389,+34.463588,39120,,1486081271.058000
000009224,+0.050661,+0.100953,+0.039450,-172.226673,+892.233868,+432.258825,+34.455043,39167,,1486081271.058000
000009225,+0.056004,+0.040461,+0.033821,-172.815182,+890.846001,+431.783279,+34.459315,39214,,1486081271.058000
000009226,+0.066301,+0.050535,+0.049304,-173.179514,+888.069927,+430.598026,+34.463588,39261,,1486081271.058000
000009227,+0.045690,+0.090772,+0.039270,-172.028217,+886.448061,+429.535164,+34.463588,39308,,1486081271.058000
000009228,+0.066282,+0.070733,+0.044427,-173.422022,+887.032303,+429.429153,+34.463588,39355,,1486081271.058000
000009229,+0.066354,+0.020271,+0.048997,-174.575741,+887.843496,+430.484411,+34.463588,39402,,1486081271.058000
000009230,+0.025086,+0.024845,+0.084059,-174.794722,+890.272835,+431.551853,+34.463588,39448,,1486081271.059000
000009231,+0.045609,+0.090662,+0.064678,-174.910612,+892.245104,+430.642818,+34.463588,39495,,1486081271.059000
000009232,+0.097068,+0.121432,+0.040279,-175.379711,+893.641071,+429.265545,+34.463588,39542,,1486081271.059000
000009233,+0.128059,+0.106418,+0.055783,-175.507135,+893.411892,+427.639032,+34.472133,39589,,1486081271.059000
000009234,+0.163653,+0.076205,+0.127124,-175.633230,+892.727518,+426.126467,+34.459315,39636,,1486081271.059000
000009235,+0.210080,+0.106952,+0.092487,-174.833815,+890.874702,+424.714146,+34.463588,39683,,1486081271.059000
000009236,+0.240905,+0.137612,+0.062729,-173.090551,+890.406763,+424.820570,+34.459315,39730,,1486081271.059000
000009237,+0.225622,+0.142483,+0.062561,-171.802374,+891.089207,+426.213825,+34.467860,39777,,1486081271.060000
000009238,+0.148198,+0.116367,+0.137482,-171.789171,+893.055805,+427.392611,+34.463588,39823,,1486081271.060000
000009239,+0.101937,+0.131344,+0.096354,-171.890821,+894.094000,+429.258995,+34.459315,39870,,1486081271.060000
000009240,+0.122689,+0.101278,+0.081078,-171.999502,+894.900291,+430.194399,+34.463588,39917,,1486081271.060000
000009241,+0.092003,+0.086107,+0.034769,-172.581726,+894.554859,+430.193033,+34.463588,39964,,1486081271.060000
000009242,+0.050859,+0.116256,-0.006136,-172.705517,+893.285353,+429.486010,+34.459315,40011,,1486081271.060000
000009243,+0.030419,+0.065587,+0.003231,-172.363089,+890.617664,+429.807381,+34.463588,40058,,1486081271.061000
000009244,-0.020987,+0.004554,+0.027323,-172.012650,+888.179417,+431.291241,+34.463588,40105,,1486081271.061000
000009245,-0.046633,-0.000737,+0.031999,-172.234802,+888.288540,+433.032406,+34.467860,40152,,1486081271.061000
000009246,-0.051877,+0.085037,+0.017553,-173.384022,+889.909246,+434.443228,+34.467860,40198,,1486081271.062000
000009247,-0.077722,+0.140278,+0.027929,-173.029085,+891.296614,+434.803083,+34.467860,40245,,1486081271.062000
000009248,-0.129185,+0.104579,+0.031954,-174.069626,+892.575041,+435.050873,+34.463588,40292,,1486081271.063000
000009249,-0.093030,+0.029356,+0.001192,-173.956789,+891.998438,+434.697563,+34.459315,40339,,1486081271.063000
000009250,-0.036440,+0.029814,-0.003117,-175.010185,+892.586117,+433.198595,+34.459315,40386,,1486081271.063000
000009251,+0.025177,+0.050377,+0.018257,-175.722137,+890.972584,+431.561859,+34.459315,40433,,1486081271.064000
000009252,+0.055942,+0.045302,+0.074521,-175.971621,+890.052948,+429.233759,+34.463588,40480,,1486081271.064000
000009253,+0.117366,+0.075848,+0.126492,-176.206459,+889.128954,+429.226284,+34.459315,40527,,1486081271.064000
000009254,+0.148293,+0.081103,+0.126960,-173.177441,+888.068769,+430.945984,+34.463588,40573,,1486081271.064000
000009255,+0.102005,+0.080746,+0.126328,-170.613310,+890.144169,+431.073196,+34.463588,40620,,1486081271.064000
000009256,+0.127769,+0.025395,+0.141361,-171.777063,+892.237011,+429.820700,+34.463588,40667,,1486081271.064000
000009257,+0.107180,+0.055681,+0.105820,-172.360956,+893.286474,+428.788961,+34.459315,40714,,1486081271.064000
000009258,+0.117686,+0.030646,+0.075210,-172.129578,+893.052364,+428.785572,+34.463588,40761,,1486081271.065000
000009259,+0.158818,+0.000611,+0.095792,-171.791248,+890.968897,+428.068968,+34.463588,40808,,1486081271.065000
000009260,+0.199941,+0.041345,+0.081518,-171.097631,+889.460575,+428.168558,+34.463588,40855,,1486081271.065000
000009261,+0.174277,+0.051460,+0.035538,-170.283569,+888.763439,+428.507805,+34.459315,40902,,1486081271.065000
000009262,+0.148516,+0.086591,+0.030463,-170.160761,+889.571392,+429.210943,+34.459315,40948,,1486081271.065000
000009263,+0.097055,+0.101190,+0.055319,-169.460976,+889.101742,+429.899778,+34.463588,40995,,1486081271.065000
000009264,+0.050687,+0.090614,+0.085075,-170.148708,+891.186796,+430.501534,+34.463588,41042,,1486081271.066000
000009265,-0.000658,+0.085147,+0.084317,-171.071049,+891.299866,+431.781029,+34.467860,41089,,1486081271.066000
000009266,-0.010784,+0.080358,+0.012986,-172.586222,+891.193264,+431.089411,+34.463588,41136,,1486081271.066000
000009267,+0.081935,+0.071023,-0.001101,-174.341595,+891.087954,+429.237776,+34.467860,41183,,1486081271.066000
000009268,+0.102341,+0.010417,+0.059550,-173.190586,+889.004145,+428.287010,+34.463588,41230,,1486081271.066000
000009269,+0.086767,+0.020347,+0.074691,-172.954943,+888.075459,+429.205906,+34.459315,41277,,1486081271.066000
000009270,+0.096844,+0.121261,+0.086018,-172.018127,+888.068392,+430.362732,+34.459315,41323,,1486081271.066000
000009271,+0.127707,+0.121635,+0.061035,-172.014267,+887.836140,+431.056929,+34.455043,41370,,1486081271.067000
000009272,+0.107320,+0.106428,+0.035188,-174.559769,+891.896614,+431.102825,+34.459315,41417,,1486081271.067000
000009273,+0.096884,+0.070756,+0.100751,-172.810682,+892.815550,+431.569777,+34.459315,41464,,1486081271.067000
000009274,+0.081601,+0.040368,+0.095148,-174.905424,+893.982262,+430.659113,+34.463588,41511,,1486081271.067000
000009275,+0.143430,-0.029657,+0.074951,-175.725250,+892.714382,+430.186333,+34.459315,41558,,1486081271.067000
