M-G362 CSV Log File created by Python,Log Duration (sec): 300.000,Press CTRL-C to exit early,,,,,,,
Creation Date:,2017-02-20 15:23:58.914000,,,,,,,,,
Scaled 32-bit Data,SF_GYRO=+0.0050/2^16 dps/lsb,SF_ACCL=+0.125/2^16 mg/lsb,SF_TEMP=+0.0042725/2^16 degC/lsb,,,,,,
Sample No.,Gx[dps],Gy[dps],Gz[dps],Ax[mG],Ay[mG],Az[mG],Ts[deg.C],Counter[dec],Error
000001742,+0.053557,+0.131758,+0.065637,+999.916058,+58.173534,-12.075628,+30.592703,63435,,1487633052.872000
000001743,-0.126091,+0.004440,+0.041579,+1002.023151,+58.041651,-9.416779,+30.592703,63810,,1487633052.872000
000001744,-0.038844,+0.080703,+0.048621,+1003.187210,+58.500374,-9.300247,+30.592703,64185,,1487633052.872000
000001745,-0.018191,+0.116090,+0.049247,+1002.725950,+57.800268,-8.378876,+30.601247,64560,,1487633052.902000
000001746,+0.017679,+0.121392,+0.059956,+1000.380547,+57.822258,-11.965052,+30.596975,64935,,1487633052.902000
000001747,+0.002308,+0.045550,+0.084374,+1000.031946,+57.127649,-11.622631,+30.596975,65310,,1487633052.902000
000001748,-0.085259,+0.196238,+0.054237,+1003.883736,+56.872854,-8.622713,+30.596975,00149,,1487633052.922000
000001749,-0.115913,+0.044802,+0.052287,+1002.487940,+57.576191,-9.190769,+30.592703,00524,,1487633052.922000
000001750,-0.064543,+0.095672,+0.038264,+999.467829,+58.397732,-9.405174,+30.592703,00899,,1487633052.922000
000001751,-0.090215,+0.171053,+0.033587,+1000.153351,+56.078653,-10.242067,+30.601247,01274,,1487633052.952000
000001752,-0.064275,+0.055608,-0.023096,+1003.059959,+57.579252,-10.699959,+30.592703,01649,,1487633052.952000
000001753,-0.054064,+0.045357,+0.027729,+1001.329433,+56.184647,-7.925262,+30.596975,02024,,1487633052.952000
000001754,-0.059512,+0.135857,+0.074292,+1000.398485,+57.812151,-8.950457,+30.596975,02399,,1487633052.972000
000001755,-0.141368,+0.019546,+0.011039,+999.918171,+57.938457,-11.614607,+30.596975,02774,,1487633052.972000
000001756,-0.023624,+0.136002,+0.105260,+1002.361431,+57.116573,-10.702635,+30.596975,03149,,1487633052.972000
000001757,-0.105652,+0.075171,+0.042576,+1002.258999,+58.038912,-8.837805,+30.592703,03524,,1487633052.992000
000001758,-0.043961,+0.141330,+0.008530,+1001.905235,+58.854794,-10.104429,+30.592703,03899,,1487633052.992000
000001759,-0.054336,+0.115733,+0.074158,+1000.967402,+57.700994,-10.924522,+30.596975,04274,,1487633052.992000
000001760,-0.136491,+0.135578,+0.007213,+1002.835854,+58.503122,-9.762896,+30.592703,04649,,1487633053.022000
000001761,-0.095482,+0.069917,+0.103610,+1002.962446,+58.262985,-7.910902,+30.596975,05024,,1487633053.022000
000001762,-0.028751,+0.141164,+0.074772,+1002.019012,+58.043985,-10.112453,+30.592703,05399,,1487633053.022000
000001763,-0.074652,+0.040114,+0.037554,+998.192127,+60.138288,-9.848986,+30.596975,05774,,1487633053.042000
000001764,-0.136236,+0.095237,-0.003368,+1000.962286,+58.977579,-12.420383,+30.601247,06149,,1487633053.042000
000001765,-0.013138,+0.045271,+0.114632,+1002.130789,+55.838781,-9.786901,+30.601247,06524,,1487633053.042000
000001766,-0.059357,+0.070507,+0.038079,+1002.721722,+58.038486,-9.187159,+30.592703,06899,,1487633053.072000
000001767,-0.059556,+0.095376,+0.109437,+999.454073,+58.403532,-11.724669,+30.596975,07274,,1487633053.072000
000001768,-0.084895,+0.055245,+0.017250,+1002.357275,+55.727299,-10.715740,+30.596975,07649,,1487633053.072000
000001769,-0.131355,+0.084822,+0.082947,+1003.060719,+55.487501,-9.561316,+30.601247,08024,,1487633053.112000
000001770,-0.064411,+0.100772,+0.017992,+1003.873381,+56.414814,-10.134378,+30.596975,08399,,1487633053.112000
000001771,+0.007479,+0.050813,+0.048948,+1000.164658,+56.887962,-8.725969,+30.592703,08774,,1487633053.112000
000001772,-0.121094,+0.170772,+0.043323,+1001.071566,+57.125587,-12.670130,+30.601247,09149,,1487633053.112000
000001773,-0.121219,+0.115153,+0.088481,+1001.316666,+55.843935,-9.899622,+30.596975,09524,,1487633053.112000
000001774,-0.125965,+0.034926,-0.013986,+1002.260382,+58.270069,-8.719675,+30.592703,09899,,1487633053.132000
000001775,-0.003090,+0.110984,+0.105292,+1002.834812,+57.923870,-9.652411,+30.592703,10274,,1487633053.132000
000001776,-0.038519,-0.004890,+0.017270,+1002.126957,+56.422731,-10.708429,+30.596975,10649,,1487633053.132000
000001777,-0.084797,+0.014823,+0.032072,+1001.203634,+57.348185,-10.117512,+30.601247,11024,,1487633053.162000
000001778,-0.074638,+0.060343,+0.022521,+1003.063799,+57.459171,-10.005953,+30.596975,11399,,1487633053.162000
000001779,-0.064675,+0.216764,+0.014095,+1000.057440,+58.042980,-7.787100,+30.592703,11774,,1487633053.162000
000001780,-0.054062,+0.217026,-0.041649,+1000.842972,+57.936018,-12.429834,+30.601247,12149,,1487633053.162000
000001781,-0.013291,+0.126043,+0.095140,+1003.754763,+55.836739,-10.255409,+30.596975,12524,,1487633053.192000
000001782,-0.095300,+0.100608,+0.007418,+1002.961025,+58.729605,-8.369740,+30.592703,12899,,1487633053.192000
000001783,+0.002069,+0.156524,+0.075347,+1002.601366,+56.417673,-9.086124,+30.592703,13274,,1487633053.192000
000001784,-0.013083,+0.060503,+0.089389,+1001.788441,+59.083567,-10.334913,+30.601247,13649,,1487633053.222000
000001785,-0.085058,+0.059950,+0.088404,+1002.021841,+56.183001,-8.739733,+30.601247,14024,,1487633053.222000
000001786,-0.085024,+0.029939,+0.047477,+1002.481405,+59.319393,-11.145464,+30.592703,14399,,1487633053.222000
000001787,-0.023539,+0.186514,+0.075289,+1001.107124,+59.308950,-7.779644,+30.601247,14774,,1487633053.222000
000001788,-0.074782,+0.095520,+0.048275,+1002.012833,+56.885834,-10.587738,+30.596975,15149,,1487633053.242000
000001789,-0.079708,+0.019977,+0.022042,+1001.321165,+57.117048,-9.771660,+30.596975,15524,,1487633053.242000
000001790,-0.115900,+0.084984,+0.073000,+1005.036806,+57.799688,-10.589418,+30.601247,15899,,1487633053.242000
000001791,-0.074936,+0.080157,+0.103994,+1003.429298,+57.332487,-7.109531,+30.596975,16274,,1487633053.272000
000001792,-0.033181,+0.066022,-0.058139,+1001.789471,+58.735081,-9.990351,+30.601247,16649,,1487633053.272000
000001793,-0.090234,+0.135657,+0.058625,+1003.636889,+56.184032,-10.716114,+30.601247,17024,,1487633053.272000
000001794,-0.084821,+0.009738,+0.042180,+1003.879980,+56.293180,-8.976589,+30.601247,17399,,1487633053.272000
000001795,-0.084979,+0.060316,+0.017308,+1002.611387,+57.919613,-8.144356,+30.592703,17774,,1487633053.302000
000001796,-0.069614,+0.085361,+0.068554,+1001.313967,+57.235123,-11.046553,+30.601247,18149,,1487633053.302000
000001797,-0.049071,+0.055303,+0.068535,+1000.155725,+56.427172,-10.006321,+30.596975,18524,,1487633053.302000
000001798,-0.187373,+0.014362,-0.045524,+1003.407959,+57.806431,-10.931957,+30.601247,18899,,1487633053.332000
000001799,-0.013225,+0.055521,+0.089351,+1003.882313,+56.875607,-8.854027,+30.592703,19274,,1487633053.332000
000001800,-0.084976,+0.040108,+0.027262,+1001.443550,+58.970606,-9.638039,+30.592703,19649,,1487633053.332000
000001801,+0.038259,+0.136600,+0.070543,+1000.615408,+58.166029,-11.731218,+30.601247,20024,,1487633053.332000
000001802,-0.023210,+0.065684,+0.038507,+1001.899111,+58.158539,-10.807814,+30.601247,20399,,1487633053.352000
000001803,-0.105637,+0.105249,+0.068266,+1002.383238,+59.537670,-8.245409,+30.601247,20774,,1487633053.352000
000001804,+0.033083,+0.126668,+0.039908,+1001.800764,+58.384716,-7.905447,+30.592703,21149,,1487633053.362000
000001805,+0.038455,+0.081281,+0.039505,+1000.615414,+58.629896,-11.958740,+30.601247,21524,,1487633053.392000
000001806,-0.167450,+0.013921,+0.107149,+1001.079420,+57.936840,-11.733761,+30.592703,21899,,1487633053.392000
000001807,-0.017940,-0.035161,+0.052793,+1002.951803,+59.078808,-10.106804,+30.601247,22274,,1487633053.392000
000001808,-0.002863,+0.010231,+0.089032,+1003.189611,+57.223373,-8.268749,+30.592703,22649,,1487633053.392000
000001809,+0.079394,+0.122027,+0.030331,+1002.017637,+58.508633,-10.571867,+30.592703,23024,,1487633053.412000
000001810,-0.049140,+0.131004,+0.048985,+1003.751316,+56.070616,-10.948900,+30.596975,23399,,1487633053.412000
000001811,-0.064298,+0.055447,+0.007373,+1002.615255,+60.350813,-8.701727,+30.596975,23774,,1487633053.412000
000001812,-0.002751,+0.101202,+0.028995,+1003.075203,+59.192268,-8.946054,+30.596975,24149,,1487633053.462000
000001813,-0.018514,+0.181476,+0.090553,+1001.547007,+57.003977,-10.817022,+30.596975,24524,,1487633053.462000
000001814,-0.023136,+0.040779,-0.017607,+1000.392246,+58.977299,-10.562199,+30.592703,24899,,1487633053.462000
000001815,-0.038491,+0.040493,+0.007565,+1001.788458,+60.475174,-11.017483,+30.601247,25274,,1487633053.462000
000001816,-0.084957,-0.035659,+0.062050,+1004.115398,+56.874420,-8.738840,+30.592703,25649,,1487633053.462000
000001817,-0.043949,+0.116082,+0.018433,+1002.037310,+59.309324,-7.665573,+30.592703,26024,,1487633053.462000
000001818,-0.059314,+0.075358,+0.068592,+1000.499903,+58.629908,-11.842417,+30.601247,26399,,1487633053.482000
000001819,-0.079866,+0.049952,+0.078214,+1001.196033,+56.192785,-10.824112,+30.601247,26774,,1487633053.482000
000001820,-0.146632,+0.009367,+0.031190,+1004.233992,+55.133154,-7.480196,+30.592703,27149,,1487633053.482000
000001821,-0.002822,+0.146454,+0.049765,+1000.856422,+57.580536,-9.998247,+30.601247,27524,,1487633053.552000
000001822,-0.105551,+0.070123,+0.037439,+1001.209461,+57.926691,-9.415798,+30.596975,27899,,1487633053.552000
000001823,-0.033505,+0.156540,-0.006426,+1003.295889,+56.644821,-9.667095,+30.601247,28274,,1487633053.552000
000001824,-0.074680,+0.024787,+0.078029,+1003.187969,+56.640554,-8.275366,+30.601247,28649,,1487633053.552000
000001825,-0.038683,+0.136110,+0.039005,+1000.992001,+58.958889,-7.435280,+30.605520,29024,,1487633053.552000
000001826,-0.033850,+0.080546,+0.094405,+1002.944429,+55.491848,-9.559782,+30.592703,29399,,1487633053.552000
000001827,-0.095164,-0.035768,+0.061902,+1000.629179,+59.551838,-10.094290,+30.596975,29774,,1487633053.552000
000001828,-0.013143,+0.126240,+0.049426,+1001.566328,+57.225029,-7.684298,+30.596975,30149,,1487633053.552000
000001829,-0.054473,+0.155973,+0.094884,+1001.666328,+58.741341,-11.148855,+30.596975,30524,,1487633053.572000
000001830,-0.105567,+0.110655,-0.002779,+1001.673849,+56.419693,-8.735260,+30.592703,30899,,1487633053.572000
000001831,-0.141680,+0.069788,+0.057270,+1003.295128,+58.504641,-10.691977,+30.592703,31274,,1487633053.572000
000001832,-0.079948,+0.085472,+0.037951,+1002.491381,+56.878443,-8.269754,+30.592703,31649,,1487633053.602000
000001833,-0.044108,+0.161085,+0.089990,+1002.260828,+59.309631,-9.174782,+30.601247,32024,,1487633053.602000
000001834,-0.043853,+0.085763,+0.028278,+1002.947935,+56.415668,-9.435677,+30.596975,32399,,1487633053.602000
000001835,-0.028531,+0.105958,+0.049011,+1002.824837,+56.419954,-10.594757,+30.596975,32774,,1487633053.602000
000001836,-0.089868,-0.030468,+0.011231,+1001.563595,+59.545933,-9.285696,+30.596975,33149,,1487633053.632000
000001837,+0.027841,+0.091123,+0.090272,+1002.250034,+58.507835,-10.572624,+30.592703,33524,,1487633053.632000
000001838,+0.022832,+0.096183,+0.069929,+1000.385361,+56.427929,-10.470861,+30.596975,33899,,1487633053.632000
000001839,-0.074429,-0.015300,+0.021748,+1002.702503,+58.973158,-12.889845,+30.601247,34274,,1487633053.672000
000001840,-0.085133,+0.059980,+0.088411,+1003.177589,+58.039972,-10.696545,+30.596975,34649,,1487633053.672000
000001841,-0.038428,+0.060788,-0.022706,+1004.238262,+58.605892,-8.492096,+30.601247,35024,,1487633053.672000
000001842,+0.028076,+0.162178,-0.020756,+1000.855644,+57.584875,-10.113039,+30.592703,35399,,1487633053.672000
000001843,+0.017741,+0.086106,+0.059598,+1000.615711,+58.515711,-11.843307,+30.596975,35774,,1487633053.672000
000001844,-0.038594,-0.040491,+0.082935,+1004.459234,+55.248453,-8.756420,+30.601247,36149,,1487633053.692000
000001845,-0.100091,+0.024984,-0.013750,+1002.961462,+58.841431,-8.369801,+30.601247,36524,,1487633053.692000
000001846,+0.032997,+0.045707,+0.110199,+1002.128284,+55.728128,-10.134678,+30.592703,36899,,1487633053.692000
000001847,-0.064319,+0.045183,+0.042819,+1002.013906,+56.303438,-10.129993,+30.601247,37274,,1487633053.712000
000001848,-0.136203,+0.039698,+0.016386,+1001.438091,+56.418482,-9.315386,+30.601247,37649,,1487633053.712000
000001849,-0.151920,+0.120293,+0.017007,+1003.993006,+58.269926,-10.464540,+30.592703,38024,,1487633053.712000
000001850,-0.089996,+0.019759,+0.047291,+1002.491482,+57.802231,-8.725956,+30.601247,38399,,1487633053.742000
000001851,-0.018259,+0.106154,+0.028841,+999.696793,+60.022421,-10.781990,+30.592703,38774,,1487633053.742000
000001852,-0.110625,+0.064991,+0.042390,+1001.654629,+57.354364,-12.437946,+30.601247,39149,,1487633053.742000
000001853,-0.125909,-0.000499,+0.011046,+1003.408598,+57.344149,-10.587912,+30.596975,39524,,1487633053.762000
000001854,-0.043765,+0.045458,+0.022790,+1002.732460,+57.914518,-7.333693,+30.596975,39899,,1487633053.762000
000001855,+0.002465,-0.024979,+0.073500,+1002.828978,+56.417624,-9.899080,+30.596975,40274,,1487633053.762000
000001856,-0.002587,+0.101421,-0.021798,+1000.160585,+59.207666,-10.559835,+30.596975,40649,,1487633053.792000
000001857,-0.095308,+0.054991,+0.057743,+1001.085686,+58.859104,-11.145870,+30.596975,41024,,1487633053.792000
000001858,-0.023336,+0.075752,+0.048774,+1003.194834,+57.566383,-7.570374,+30.596975,41399,,1487633053.792000
000001859,-0.028563,+0.161496,+0.029256,+1002.030815,+60.586683,-9.393324,+30.596975,41774,,1487633053.812000
000001860,-0.064636,+0.196345,+0.059591,+1000.622295,+57.002466,-10.002951,+30.601247,42149,,1487633053.812000
000001861,-0.069416,+0.019939,+0.042493,+1002.710766,+57.576883,-10.815926,+30.601247,42524,,1487633053.812000
000001862,-0.033702,+0.085667,+0.069053,+1002.259041,+57.805002,-8.724621,+30.596975,42899,,1487633053.832000
000001863,-0.059304,+0.055290,+0.053157,+1003.757183,+56.415215,-10.134001,+30.596975,43274,,1487633053.832000
000001864,-0.017984,+0.045626,+0.023135,+1002.021830,+55.255262,-8.284687,+30.601247,43649,,1487633053.832000
000001865,-0.110350,+0.045017,-0.008613,+1001.788837,+59.661234,-10.561920,+30.605520,44024,,1487633053.862000
000001866,-0.013132,+0.045410,+0.089242,+1003.068968,+56.876419,-8.851954,+30.596975,44399,,1487633053.862000
000001867,-0.033307,-0.030150,+0.032316,+1002.720787,+58.846891,-9.760397,+30.601247,44774,,1487633053.862000
000001868,+0.002033,+0.085476,+0.171124,+1001.537735,+56.891283,-12.325993,+30.601247,45149,,1487633053.882000
000001869,-0.002609,+0.020547,+0.028176,+1000.849476,+57.354465,-11.043367,+30.596975,45524,,1487633053.882000
000001870,-0.110770,+0.110272,+0.063168,+1004.226152,+55.481573,-8.985371,+30.601247,45899,,1487633053.882000
000001871,-0.049069,+0.085753,+0.028215,+1002.827562,+57.348114,-10.585440,+30.592703,46274,,1487633053.912000
000001872,-0.038713,+0.080879,+0.007987,+1000.042259,+57.819597,-10.224150,+30.592703,46649,,1487633053.912000
000001873,-0.064436,+0.035181,+0.037651,+1000.384659,+59.213511,-11.951365,+30.592703,47024,,1487633053.912000
000001874,+0.007611,+0.055913,+0.028675,+1002.025967,+58.965860,-9.408617,+30.596975,47399,,1487633053.932000
000001875,-0.054061,+0.025149,+0.037682,+1002.848989,+56.638283,-6.650410,+30.596975,47774,,1487633053.932000
000001876,-0.033878,+0.105772,+0.089581,+1001.318037,+58.860283,-11.146049,+30.592703,48149,,1487633053.932000
000001877,-0.064354,+0.055243,+0.048000,+1001.088833,+58.739414,-10.567810,+30.601247,48524,,1487633053.952000
000001878,-0.079723,+0.024879,+0.047483,+1002.950764,+58.499552,-9.996321,+30.601247,48899,,1487633053.952000
000001879,-0.069759,+0.045005,+0.088475,+1001.327345,+58.275200,-9.296375,+30.592703,49274,,1487633053.962000
000001880,+0.068997,+0.081241,+0.111043,+1002.489380,+58.965046,-9.642023,+30.596975,49649,,1487633053.982000
000001881,-0.002578,+0.045723,+0.028426,+1003.173491,+57.576458,-11.165277,+30.601247,50024,,1487633053.982000
000001882,+0.017791,+0.086171,+0.044360,+1002.726257,+58.613821,-8.718489,+30.596975,50399,,1487633053.982000
000001883,-0.013001,+0.101167,+0.018695,+1000.401966,+60.361490,-9.622103,+30.596975,50774,,1487633054.002000
000001884,+0.063732,+0.192328,+0.066391,+1002.600691,+57.809669,-9.884638,+30.592703,51149,,1487633054.002000
000001885,-0.048864,+0.040421,+0.012510,+1001.328436,+59.316349,-9.634960,+30.596975,51524,,1487633054.002000
000001886,-0.023298,+0.090962,+0.028611,+1002.486635,+60.358210,-10.788374,+30.596975,51899,,1487633054.032000
000001887,-0.007788,+0.025249,+0.084016,+1001.566788,+59.424265,-8.708212,+30.605520,52274,,1487633054.032000
000001888,+0.063918,+0.096572,+0.060340,+1003.056503,+56.885391,-10.938404,+30.592703,52649,,1487633054.032000
000001889,-0.048928,+0.035154,+0.058166,+1002.242882,+58.855869,-11.961857,+30.601247,53024,,1487633054.072000
000001890,+0.022832,+0.096183,+0.069929,+1002.717627,+58.038843,-9.883410,+30.596975,53399,,1487633054.072000
000001891,-0.079736,+0.045203,+0.017218,+1002.952415,+56.065241,-8.511385,+30.596975,53774,,1487633054.072000
000001892,-0.028339,+0.095978,+0.018427,+1000.274744,+57.814852,-10.226061,+30.601247,54149,,1487633054.072000
000001893,+0.001963,+0.151329,+0.110851,+1002.941000,+57.349270,-11.049603,+30.592703,54524,,1487633054.072000
000001894,-0.007670,-0.009833,+0.043030,+1003.875128,+54.208487,-8.764359,+30.601247,54899,,1487633054.092000
000001895,-0.017888,+0.055861,-0.012317,+1000.873352,+59.774393,-8.238304,+30.601247,55274,,1487633054.092000
000001896,+0.022548,+0.136226,+0.136369,+1002.709677,+56.767670,-10.591103,+30.596975,55649,,1487633054.092000
000001897,-0.028445,+0.090784,+0.053930,+1000.275404,+55.263180,-8.858740,+30.601247,56024,,1487633054.122000
000001898,-0.105516,+0.064987,+0.052619,+1001.661551,+59.205956,-12.188580,+30.601247,56399,,1487633054.122000
000001899,-0.085310,+0.135667,+0.079026,+1003.421682,+59.194216,-9.294451,+30.592703,56774,,1487633054.122000
000001900,-0.043664,+0.025382,+0.002268,+1000.991577,+60.006739,-8.004028,+30.596975,57149,,1487633054.122000
000001901,+0.079092,+0.187179,+0.112258,+1000.967051,+57.121353,-10.698092,+30.596975,57524,,1487633054.152000
000001902,-0.013146,+0.075838,+0.054001,+1002.827562,+57.348114,-10.585440,+30.592703,57899,,1487633054.152000
000001903,-0.002873,+0.080958,+0.054193,+1001.789366,+57.115488,-9.192867,+30.592703,58274,,1487633054.152000
000001904,-0.116113,+0.135357,+0.088756,+1005.281916,+57.213840,-8.160192,+30.596975,58649,,1487633054.182000
000001905,-0.012790,+0.071002,-0.007014,+1000.293036,+58.384388,-7.437897,+30.601247,59024,,1487633054.182000
000001906,+0.032849,+0.116119,+0.141384,+1002.118332,+56.543560,-12.214636,+30.596975,59399,,1487633054.182000
000001907,-0.023265,-0.020158,+0.078278,+1002.607975,+57.223778,-8.383381,+30.596975,59774,,1487633054.182000
000001908,-0.012947,+0.015340,+0.048302,+1002.016327,+60.826782,-11.941950,+30.596975,60149,,1487633054.202000
000001909,+0.048343,+0.075910,+0.141186,+1001.670126,+58.855169,-10.568035,+30.596975,60524,,1487633054.202000
000001910,-0.013078,+0.126328,+0.029109,+998.874466,+58.868614,-11.718409,+30.596975,60899,,1487633054.202000
000001911,-0.100685,+0.145718,+0.058600,+1001.781084,+57.120152,-10.584219,+30.592703,61274,,1487633054.232000
000001912,-0.007817,+0.045552,+0.058831,+1005.274378,+57.911945,-9.777462,+30.601247,61649,,1487633054.232000
